product,title,rating,body
Apple iPhone 12 (128GB) - Blue,Iphone at its best,5.0,There is nothing to dislike in this iphone
Apple iPhone 12 (128GB) - Blue,Value for money,5.0,Simply awesome
Apple iPhone 12 (128GB) - Blue,camera and all features are awesome but in my iphone the volume down button side is very heating,5.0,volume down button side heating problem every time
Apple iPhone 12 (128GB) - Blue,Great apple product,5.0,Great Apple product
Apple iPhone 12 (128GB) - Blue,Nice,5.0,Nice one
Apple iPhone 12 (128GB) - Blue,Delivered on time excellent product,5.0,The media could not be loaded.
Apple iPhone 12 (128GB) - Blue,Touch Screen,3.0,Touch screen is not that much good by compare with previous versions..
Apple iPhone 12 (128GB) - Blue,battery,4.0,battery life is not gud
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Lovely phone and better body design
Apple iPhone 12 (128GB) - Blue,Perfect!,5.0,Awesome! Exactly as expected.
Apple iPhone 12 (128GB) - Blue,Working fine,3.0,Working fine as of now
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Liked the phone it’s awesome
Apple iPhone 12 (128GB) - Blue,GOOD QUALITY PHONE,5.0,GOOD QUALITYGOOD PRICE AMAZON
Apple iPhone 12 (128GB) - Blue,Every thing is good ....it lacks a figerprint sensor ..afterall we all know about it,5.0,Apple is always great ...it gives whatever it tells
Apple iPhone 12 (128GB) - Blue,"Great product, Worth it",4.0,"Great product, just loving it. Superb video quality"
Apple iPhone 12 (128GB) - Blue,Screen size is smaal,2.0,Not really. Size of the screen is small as compared to Iphone12
Apple iPhone 12 (128GB) - Blue,Nice phonr,5.0,Great performance
Apple iPhone 12 (128GB) - Blue,Charging cable,4.0,Charging cable is not original takes a lot of time to charge
Apple iPhone 12 (128GB) - Blue,Superb..Go for it,5.0,Superb..Go for it
Apple iPhone 12 (128GB) - Blue,Satisfied with the upgrade from SE!,5.0,Great buy!
Apple iPhone 12 (128GB) - Blue,First iPhone,5.0,Love it. Had an amazing experience. Thank you!!
Apple iPhone 12 (128GB) - Blue,Good Phone,5.0,Most beloved phone of mine
Apple iPhone 12 (128GB) - Blue,Amazing phone 😍😍😍,5.0,Excellent camera and build quality. Decent battery life.
Apple iPhone 12 (128GB) - Blue,Suprb....go ahead,5.0,No negative feedback....it's all awesome
Apple iPhone 12 (128GB) - Blue,Good,5.0,Good
Apple iPhone 12 (128GB) - Blue,Good,5.0,Personal use for this like
Apple iPhone 12 (128GB) - Blue,Better than other iphone models,5.0,Better than other iPhone models batter back up is improved light body weight
Apple iPhone 12 (128GB) - Blue,Awesome product..camera beast,5.0,Awesome camera and a14 super processor
Apple iPhone 12 (128GB) - Blue,Good,5.0,Good phone.. satisfied
Apple iPhone 12 (128GB) - Blue,Good,5.0,Not value for money
Apple iPhone 12 (128GB) - Blue,Phone is to good,5.0,Excellent 👌👌👌👌
Apple iPhone 12 (128GB) - Blue,iPhone is always special 🤩,5.0,Just awesome !!
Apple iPhone 12 (128GB) - Blue,Excellent,5.0,Excellent
Apple iPhone 12 (128GB) - Blue,Nice,3.0,Nice and costlier product  without accessories
Apple iPhone 12 (128GB) - Blue,Finger print should be available,5.0,Sound quality and camera are awesome
Apple iPhone 12 (128GB) - Blue,Quality product,5.0,Looks like Charm. delivered as promised.
Apple iPhone 12 (128GB) - Blue,Excellent phone,5.0,Aswome phone
Apple iPhone 12 (128GB) - Blue,Good,5.0,Good products
Apple iPhone 12 (128GB) - Blue,Super fast,5.0,Fingerprint sensor are very fast
Apple iPhone 12 (128GB) - Blue,Nice product. Worth of money,5.0,No dislikes
Apple iPhone 12 (128GB) - Blue,Best phone,5.0,
Apple iPhone 12 (128GB) - Blue,Amazing performance,5.0,Good looking
Apple iPhone 12 (128GB) - Blue,"Amazing product, so happy 😁",5.0,Just a little bit of high in price
Apple iPhone 12 (128GB) - Blue,Working fine purchased with Amazon,3.0,I like the performance and looks
Apple iPhone 12 (128GB) - Blue,"Blazing fast, light & fun to use",5.0,Excellent experience
Apple iPhone 12 (128GB) - Blue,Good product and best packaging,5.0,Awesome delivery by amazon and good packaging
Apple iPhone 12 (128GB) - Blue,⭐️⭐️⭐️⭐️⭐️,5.0,Very good
Apple iPhone 12 (128GB) - Blue,Genuine product,5.0,Iphone12 exactly how it should be
Apple iPhone 12 (128GB) - Blue,Nice Product,5.0,Battery Life is good and Screen Quality is very good
Apple iPhone 12 (128GB) - Blue,Excellent product,5.0,Excellent product
Apple iPhone 12 (128GB) - Blue,Good,5.0,Good smartphone better performance with A14 Bionic.
Apple iPhone 12 (128GB) - Blue,Loved it,5.0,The camera could have been better but still great pictures
Apple iPhone 12 (128GB) - Blue,Good service by amazon,5.0,Nice product and on time delivery
Apple iPhone 12 (128GB) - Blue,Super,5.0,Nice
Apple iPhone 12 (128GB) - Blue,"Superb product you can go for it, the product I received is awesome and it's camera is just 😲",5.0,
Apple iPhone 12 (128GB) - Blue,Awsom,4.0,Owsom
Apple iPhone 12 (128GB) - Blue,Go for it,5.0,The media could not be loaded.
Apple iPhone 12 (128GB) - Blue,Worth it.,5.0,Worth it.
Apple iPhone 12 (128GB) - Blue,Superb,5.0,Phone is superb
Apple iPhone 12 (128GB) - Blue,Overall product,5.0,No words just excellet
Apple iPhone 12 (128GB) - Blue,Little bit disappointed,1.0,Heat up during charging nd video call
Apple iPhone 12 (128GB) - Blue,Super HIT phone,5.0,Brilliant in all the way. Good performance
Apple iPhone 12 (128GB) - Blue,Excellent,5.0,No comparison
Apple iPhone 12 (128GB) - Blue,Five star,5.0,Wao I phone is iPhone
Apple iPhone 12 (128GB) - Blue,Overheating,2.0,Overheating can't even hold the mobile at times.
Apple iPhone 12 (128GB) - Blue,Design is very impressive,5.0,Excellent phone
Apple iPhone 12 (128GB) - Blue,good,5.0,good
Apple iPhone 12 (128GB) - Blue,Good,1.0,Nice
Apple iPhone 12 (128GB) - Blue,Faceid is slow,4.0,Good
Apple iPhone 12 (128GB) - Blue,Product paint was scratched,1.0,Product paint was scratched
Apple iPhone 12 (128GB) - Blue,It’s good as of now,5.0,It’s a good product
Apple iPhone 12 (128GB) - Blue,Superb,5.0,There is no phone like iphone.
Apple iPhone 12 (128GB) - Blue,Battery,5.0,Battery life only one day
Apple iPhone 12 (128GB) - Blue,Worth 80k. Awesome.,5.0,Awesome product. won’t regret for 80k after buying
Apple iPhone 12 (128GB) - Blue,New Apple iPhone 12,5.0,Good product
Apple iPhone 12 (128GB) - Blue,Display,4.0,Not too good but u can stay with iphone 11
Apple iPhone 12 (128GB) - Blue,nice,5.0,best phone!!!
Apple iPhone 12 (128GB) - Blue,Best Mobile of 2020,5.0,Best Mobile of 2020
Apple iPhone 12 (128GB) - Blue,Overall performance of iphone 12 is good,5.0,Good
Apple iPhone 12 (128GB) - Blue,Very nice,5.0,Very nice
Apple iPhone 12 (128GB) - Blue,Value added Product,5.0,Best deal
Apple iPhone 12 (128GB) - Blue,Good,4.0,Go for it
Apple iPhone 12 (128GB) - Blue,Phone is completely dead!,1.0,Phone is completely dead!
Apple iPhone 12 (128GB) - Blue,Amaizing product,5.0,Satisfied wit the product
Apple iPhone 12 (128GB) - Blue,Very happy,5.0,IPhone is a best👍💯👍💯
Apple iPhone 12 (128GB) - Blue,Best mobile,5.0,Brand is a brand
Apple iPhone 12 (128GB) - Blue,Amazing,5.0,Simply the best!
Apple iPhone 12 (128GB) - Blue,Over priced,4.0,Phone is good but over priced
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,good to have an iphone
Apple iPhone 12 (128GB) - Blue,Excellent product,5.0,Apple will never fail your expectations.
Apple iPhone 12 (128GB) - Blue,Best phone hands down,5.0,Apple is the best there is
Apple iPhone 12 (128GB) - Blue,Best experience ever,5.0,Best decision i made
Apple iPhone 12 (128GB) - Blue,Must Buy,5.0,Quality justified
Apple iPhone 12 (128GB) - Blue,Good,5.0,Good
Apple iPhone 12 (128GB) - Blue,Na,5.0,Ntg
Apple iPhone 12 (128GB) - Blue,Go 4 pro,2.0,Cld hav been better battery
Apple iPhone 12 (128GB) - Blue,Nice product,4.0,It’s a good product
Apple iPhone 12 (128GB) - Blue,In love with my first iphone ❤️,4.0,Iphoneeeeeee finally 😎 #2021 Goals
Apple iPhone 12 (128GB) - Blue,Paise to zindagi bhar kamaoge,5.0,"Badhiya hai, ek baar to lena chahiye"
Apple iPhone 12 (128GB) - Blue,Feeling good,5.0,Battery life is better
Apple iPhone 12 (128GB) - Blue,Fingerprint reader,5.0,Most affordable iphone
Apple iPhone 12 (128GB) - Blue,Nothing to think before buying.. excellent performance.. excellent phone,4.0,Camera is perfect..no doubt..but rate should be low..
Apple iPhone 12 (128GB) - Blue,My I phone🥰😍😘,5.0,Awesome phone....
Apple iPhone 12 (128GB) - Blue,It’s amazing phone,5.0,It’s amazing phone
Apple iPhone 12 (128GB) - Blue,Alhamdulillah,5.0,Awesome Go for it
Apple iPhone 12 (128GB) - Blue,❤️,5.0,Fav smartphone
Apple iPhone 12 (128GB) - Blue,Heating issue,2.0,Heats up fast
Apple iPhone 12 (128GB) - Blue,Very good,5.0,IPhone 12 awesome
Apple iPhone 12 (128GB) - Blue,Nice phone,5.0,Nice phone with best camera
Apple iPhone 12 (128GB) - Blue,So good. I am happy for purchase iphone 12. 128 gb,5.0,Good.
Apple iPhone 12 (128GB) - Blue,LOVE IT,5.0,Fastest Delivery by Amazon.
Apple iPhone 12 (128GB) - Blue,Invoice are required,5.0,Good product
Apple iPhone 12 (128GB) - Blue,Go with it,5.0,Nice product
Apple iPhone 12 (128GB) - Blue,Good performance,5.0,Like
Apple iPhone 12 (128GB) - Blue,Best camera phone,4.0,This is the best camera smartphone .
Apple iPhone 12 (128GB) - Blue,Excellent,5.0,It’s an iPhone it’s always grateful on hands!!!
Apple iPhone 12 (128GB) - Blue,Briallant Mobile ❤️❤️,5.0,The media could not be loaded.
Apple iPhone 12 (128GB) - Blue,Awesome phone,5.0,Nice phone with awesome brand.
Apple iPhone 12 (128GB) - Blue,Apple has a different value always,5.0,It’s fabulous !
Apple iPhone 12 (128GB) - Blue,Gud one.,5.0,Nice product
Apple iPhone 12 (128GB) - Blue,Best mobile,5.0,Apple gives what we pay
Apple iPhone 12 (128GB) - Blue,Go for it,5.0,❤️
Apple iPhone 12 (128GB) - Blue,Best and best ever,5.0,Best and best ever
Apple iPhone 12 (128GB) - Blue,Loved the color,5.0,Loved the color.
Apple iPhone 12 (128GB) - Blue,My order safely received 👌👌,5.0,"The media could not be loaded.
                




   😍😍"
Apple iPhone 12 (128GB) - Blue,Good,4.0,Good
Apple iPhone 12 (128GB) - Blue,Value for money,5.0,Nothing to dislike
Apple iPhone 12 (128GB) - Blue,Excellent,5.0,Excellent
Apple iPhone 12 (128GB) - Blue,Phone itself,4.0,
Apple iPhone 12 (128GB) - Blue,Good,4.0,screen on time is 7 hours
Apple iPhone 12 (128GB) - Blue,Best PHone ever ❣️,5.0,"Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:00Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:00 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions and subtitles off, selectedAudio TrackFullscreenThis is a modal window.



   Happy Happy ☺️"
Apple iPhone 12 (128GB) - Blue,"Light weight, not oversized, god camera even in low light",5.0,Value for money
Apple iPhone 12 (128GB) - Blue,Super,5.0,Nice mobile
Apple iPhone 12 (128GB) - Blue,Best!,5.0,Awesome product and genuine seller
Apple iPhone 12 (128GB) - Blue,Amazing camera,5.0,Value for money
Apple iPhone 12 (128GB) - Blue,Brilliant phone,5.0,Brilliant phone
Apple iPhone 12 (128GB) - Blue,Best product online amazone,5.0,Sealed perfect
Apple iPhone 12 (128GB) - Blue,Worth,4.0,I just love the phone
Apple iPhone 12 (128GB) - Blue,New iPhone 12,5.0,Charger and battery is not good
Apple iPhone 12 (128GB) - Blue,Nice,5.0,Nice products
Apple iPhone 12 (128GB) - Blue,Nice produxt,5.0,Great
Apple iPhone 12 (128GB) - Blue,Nice mobile,5.0,Super
Apple iPhone 12 (128GB) - Blue,Superb Product made by Apple.,5.0,Superb Product made by Apple.
Apple iPhone 12 (128GB) - Blue,Battery seems defective. I want to return it.,1.0,Poor battery
Apple iPhone 12 (128GB) - Blue,Awsome,5.0,Loved the new Iphone.
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Fantastic switch over from android to ios
Apple iPhone 12 (128GB) - Blue,Great product,5.0,Great product
Apple iPhone 12 (128GB) - Blue,amazing product,5.0,
Apple iPhone 12 (128GB) - Blue,just awesome,5.0,just awesome
Apple iPhone 12 (128GB) - Blue,iPhone 12 screen quality 😍,4.0,Overall it is very nice
Apple iPhone 12 (128GB) - Blue,Costly but ok,5.0,Best...... But too costly
Apple iPhone 12 (128GB) - Blue,Best iPhone till date,4.0,Best iPhone till date
Apple iPhone 12 (128GB) - Blue,Best purchase ever,5.0,Must buy...enjoying every bit of it
Apple iPhone 12 (128GB) - Blue,Good phone,5.0,Good phone
Apple iPhone 12 (128GB) - Blue,"its gud , but more expansive .",4.0,more expensive
Apple iPhone 12 (128GB) - Blue,All over thing best,5.0,Battery issue
Apple iPhone 12 (128GB) - Blue,Security,4.0,Everything is working good .
Apple iPhone 12 (128GB) - Blue,Good one,5.0,Just go for it. Another great iPhone.
Apple iPhone 12 (128GB) - Blue,Amazing phone i very happy but fisrt time Apple use kr raha hu to shjh nahi aarha hai kaise,5.0,All good💝
Apple iPhone 12 (128GB) - Blue,I phone 12,5.0,sir thank you it is a very nice phone
Apple iPhone 12 (128GB) - Blue,Buy Best,5.0,Excellent Phone From Apple
Apple iPhone 12 (128GB) - Blue,Good,5.0,Go for it
Apple iPhone 12 (128GB) - Blue,beautiful phone,4.0,Beautiful
Apple iPhone 12 (128GB) - Blue,Best Iphone Till Now Loving It 🥰😍😍,5.0,Best Iphone ever Battery Life Is ok No problem
Apple iPhone 12 (128GB) - Blue,Very nice product but the camera is still not good,4.0,
Apple iPhone 12 (128GB) - Blue,Amazing 🙌,5.0,
Apple iPhone 12 (128GB) - Blue,Such a good feel to get it,5.0,
Apple iPhone 12 (128GB) - Blue,Great device,5.0,Iphone 12 photography
Apple iPhone 12 (128GB) - Blue,My first iPhone and am satisfied,5.0,Awesome camera quality night mode pics are grt.
Apple iPhone 12 (128GB) - Blue,Worth,5.0,Very got
Apple iPhone 12 (128GB) - Blue,Nice product,5.0,Overall very good product
Apple iPhone 12 (128GB) - Blue,It’s going too hot when phone is charging,1.0,I don’t like the battery
Apple iPhone 12 (128GB) - Blue,Worth every Penny!!!,5.0,
Apple iPhone 12 (128GB) - Blue,Please solve issues at earliest,3.0,Frequently Overheating issue.
Apple iPhone 12 (128GB) - Blue,Powerful Phone,5.0,A powerful Phone with wonderful features!
Apple iPhone 12 (128GB) - Blue,Awesome Camera,5.0,Best in segment
Apple iPhone 12 (128GB) - Blue,The brand says all,5.0,Good phone
Apple iPhone 12 (128GB) - Blue,An eye catching color red is .,5.0,It’s a good one. Very smooth to use.
Apple iPhone 12 (128GB) - Blue,I am satisfied with this product,5.0,Value for money
Apple iPhone 12 (128GB) - Blue,It’s a gorgeous device in your hand,5.0,It has the best haptics!!!
Apple iPhone 12 (128GB) - Blue,mobile ka badshah,5.0,very fastest camera best photos
Apple iPhone 12 (128GB) - Blue,Be(a)st,5.0,Best of the best
Apple iPhone 12 (128GB) - Blue,No finger print,5.0,Mobile is best
Apple iPhone 12 (128GB) - Blue,When I will call some one the voice was not hear with out speaker,3.0,Apps were not working sometimes
Apple iPhone 12 (128GB) - Blue,My First i phone best experience,5.0,Blind buy
Apple iPhone 12 (128GB) - Blue,Good,5.0,Very good
Apple iPhone 12 (128GB) - Blue,Excellent,5.0,Super
Apple iPhone 12 (128GB) - Blue,Performance,5.0,Very good phone indeed.
Apple iPhone 12 (128GB) - Blue,Great,5.0,Great
Apple iPhone 12 (128GB) - Blue,Awesome device,5.0,"Wonderful device, Loved Apple"
Apple iPhone 12 (128GB) - Blue,iPhone 12,5.0,I liked it too much🥰🥰🥰
Apple iPhone 12 (128GB) - Blue,Average phone,3.0,Not as expected abt this brand.
Apple iPhone 12 (128GB) - Blue,Great phone,5.0,😊👍👌🙏
Apple iPhone 12 (128GB) - Blue,Must buy,5.0,Loved it#the beast
Apple iPhone 12 (128GB) - Blue,Perfectly awesome,5.0,An amazing product
Apple iPhone 12 (128GB) - Blue,simply Awesome,5.0,"Awesome, no need to review apple products"
Apple iPhone 12 (128GB) - Blue,Not now,5.0,Osm
Apple iPhone 12 (128GB) - Blue,Technical issues,3.0,No good and having many technical issues
Apple iPhone 12 (128GB) - Blue,👍,5.0,👍
Apple iPhone 12 (128GB) - Blue,iphone is best phone security wise,4.0,excellent
Apple iPhone 12 (128GB) - Blue,Exclusive gadget,5.0,Exceptional
Apple iPhone 12 (128GB) - Blue,Iphone12,5.0,value for money
Apple iPhone 12 (128GB) - Blue,Mind blowing,5.0,King of mobiles
Apple iPhone 12 (128GB) - Blue,"Superb , I upgraded from iPhone 7+ to 12 .. and I feel this size fits well..",5.0,Screen Quality
Apple iPhone 12 (128GB) - Blue,Lovely,5.0,
Apple iPhone 12 (128GB) - Blue,Very light whait,5.0,
Apple iPhone 12 (128GB) - Blue,Best Flagship Smartphone,4.0,
Apple iPhone 12 (128GB) - Blue,Very good,5.0,
Apple iPhone 12 (128GB) - Blue,Excellent device,5.0,
Apple iPhone 12 (128GB) - Blue,O like it,5.0,
Apple iPhone 12 (128GB) - Blue,Awesome 👌,5.0,
Apple iPhone 12 (128GB) - Blue,Very good mobile,5.0,
Apple iPhone 12 (128GB) - Blue,Received the phone with scratches around the back camera area,1.0,
Apple iPhone 12 (128GB) - Blue,Nice product,5.0,
Apple iPhone 12 (128GB) - Blue,Nice phone,5.0,
Apple iPhone 12 (128GB) - Blue,with battery  not satisfied,4.0,
Apple iPhone 12 (128GB) - Blue,5 star,5.0,Loved it!!
Apple iPhone 12 (128GB) - Blue,Amazing product,5.0,Waaah
Apple iPhone 12 (128GB) - Blue,Apple,2.0,Ok not gud 👍
Apple iPhone 12 (128GB) - Blue,Super,5.0,Awesomeness
Apple iPhone 12 (128GB) - Blue,very expensive products with extremely high repairs,4.0,Cost
Apple iPhone 12 (128GB) - Blue,Just wow,5.0,Excellent
Apple iPhone 12 (128GB) - Blue,Good product,5.0,Very good product
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Its good
Apple iPhone 12 (128GB) - Blue,Review after use,5.0,Nice phone
Apple iPhone 12 (128GB) - Blue,Always verify your serial number with apple website to enjoy the real best,5.0,Great product
Apple iPhone 12 (128GB) - Blue,Impressive design and brilliant camera,5.0,Awesome beast❤️🔥
Apple iPhone 12 (128GB) - Blue,Good as expected,5.0,Happy
Apple iPhone 12 (128GB) - Blue,nice looking phone,5.0,nice phone
Apple iPhone 12 (128GB) - Blue,Nice,5.0,I love it
Apple iPhone 12 (128GB) - Blue,"Very nice phone, light weight, display, processing excellent",4.0,Excellent phone
Apple iPhone 12 (128GB) - Blue,Touch screen,4.0,Battery life is average
Apple iPhone 12 (128GB) - Blue,Iphone 12,5.0,Product was to good
Apple iPhone 12 (128GB) - Blue,Very good photography,5.0,Security and screen clarity
Apple iPhone 12 (128GB) - Blue,Great,5.0,Great
Apple iPhone 12 (128GB) - Blue,Camera,5.0,NA
Apple iPhone 12 (128GB) - Blue,iPhone wins of battery would have been better,4.0,Exceptional except the battery
Apple iPhone 12 (128GB) - Blue,Apple 🍎,5.0,Official look 👀
Apple iPhone 12 (128GB) - Blue,Brand Apple,5.0,Go for it !
Apple iPhone 12 (128GB) - Blue,Super,5.0,Super
Apple iPhone 12 (128GB) - Blue,Good,5.0,Good one
Apple iPhone 12 (128GB) - Blue,Very Good!,5.0,Camera and performance
Apple iPhone 12 (128GB) - Blue,Best,5.0,Best price by Amazon
Apple iPhone 12 (128GB) - Blue,NYC over all,5.0,NYC experience
Apple iPhone 12 (128GB) - Blue,I love it…,5.0,I like it…..
Apple iPhone 12 (128GB) - Blue,Customer satisfaction,5.0,Superb product... Thx to apple
Apple iPhone 12 (128GB) - Blue,Great Phone,5.0,
Apple iPhone 12 (128GB) - Blue,Good phone,5.0,Good
Apple iPhone 12 (128GB) - Blue,Camera,5.0,Camera is good
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Awesome
Apple iPhone 12 (128GB) - Blue,Very happy to receive this New iphone,5.0,It's very expensive.i like white 🤍
Apple iPhone 12 (128GB) - Blue,Osm,4.0,Bill not available
Apple iPhone 12 (128GB) - Blue,There’s no phone like an iPhone.❤️,5.0,It’s the best.
Apple iPhone 12 (128GB) - Blue,Good,5.0,
Apple iPhone 12 (128GB) - Blue,Good,5.0,Goog
Apple iPhone 12 (128GB) - Blue,Good,5.0,Nice
Apple iPhone 12 (128GB) - Blue,iPhone 12,5.0,All good
Apple iPhone 12 (128GB) - Blue,Good,5.0,Very nice
Apple iPhone 12 (128GB) - Blue,Very good,3.0,Good
Apple iPhone 12 (128GB) - Blue,Speed abs oled display,5.0,Nice look
Apple iPhone 12 (128GB) - Blue,Excellent,5.0,Excellent
Apple iPhone 12 (128GB) - Blue,good phone light weight,5.0,osmmm phone fabulous
Apple iPhone 12 (128GB) - Blue,Worth the hype,5.0,
Apple iPhone 12 (128GB) - Blue,Could have been better,4.0,Nice phone
Apple iPhone 12 (128GB) - Blue,Nothing,5.0,Nothing
Apple iPhone 12 (128GB) - Blue,"Best in all. Best camera, Decent battery, great display awesome speakers",5.0,
Apple iPhone 12 (128GB) - Blue,Beast...... Look premium felgship worth the price,5.0,Impressive
Apple iPhone 12 (128GB) - Blue,Best Performance Ever,5.0,Absolute beast
Apple iPhone 12 (128GB) - Blue,Simply amazing,5.0,Simply super
Apple iPhone 12 (128GB) - Blue,NA,4.0,NA
Apple iPhone 12 (128GB) - Blue,Overall well,4.0,
Apple iPhone 12 (128GB) - Blue,Super,5.0,Super
Apple iPhone 12 (128GB) - Blue,The Camera Perfomance,5.0,Best in every department.
Apple iPhone 12 (128GB) - Blue,Apple iPhone 12,4.0,Good to use
Apple iPhone 12 (128GB) - Blue,Nice,5.0,Nice
Apple iPhone 12 (128GB) - Blue,🙌🏻,5.0,👌🏻👌🏻👌🏻👀🔥
Apple iPhone 12 (128GB) - Blue,Iphone12,5.0,Best phone ever
Apple iPhone 12 (128GB) - Blue,Highly recommended,5.0,Awesome. As expected
Apple iPhone 12 (128GB) - Blue,Please refund my money,1.0,Not
Apple iPhone 12 (128GB) - Blue,"Dint like at this price, buying separately adapter and earphone looks no value on it.",1.0,Dint like
Apple iPhone 12 (128GB) - Blue,Awesome white,5.0,Awesome
Apple iPhone 12 (128GB) - Blue,😊😊😊,5.0,So amazing 😍😘
Apple iPhone 12 (128GB) - Blue,A14 Bionic,5.0,Speed. Period.
Apple iPhone 12 (128GB) - Blue,Battery,5.0,I don’t like to much
Apple iPhone 12 (128GB) - Blue,Delivered on time! And i am happy I bought this! It’s an amazing phone!,5.0,
Apple iPhone 12 (128GB) - Blue,Good delivery amazon,5.0,Good
Apple iPhone 12 (128GB) - Blue,Best iPhone,5.0,Good choice
Apple iPhone 12 (128GB) - Blue,Camera,5.0,Yes it’s awesome
Apple iPhone 12 (128GB) - Blue,Super,5.0,👍
Apple iPhone 12 (128GB) - Blue,Mmm,5.0,Owesome
Apple iPhone 12 (128GB) - Blue,Best phone as per expections...white colur is amazing.,5.0,
Apple iPhone 12 (128GB) - Blue,5,4.0,Nice
Apple iPhone 12 (128GB) - Blue,Good,4.0,Not bad
Apple iPhone 12 (128GB) - Blue,Overall good product,5.0,Battery 🔋life
Apple iPhone 12 (128GB) - Blue,Everything is fine,5.0,Everything is fine
Apple iPhone 12 (128GB) - Blue,Op,4.0,Very op
Apple iPhone 12 (128GB) - Blue,Just amazing,5.0,Excellent product
Apple iPhone 12 (128GB) - Blue,One word,5.0,Sexy
Apple iPhone 12 (128GB) - Blue,Worth buying from Amazon,5.0,Excellent!!!!
Apple iPhone 12 (128GB) - Blue,I Phone 12,4.0,Best mobil
Apple iPhone 12 (128GB) - Blue,Superb,5.0,Perfect phone
Apple iPhone 12 (128GB) - Blue,IPhone 12,5.0,Great phone
Apple iPhone 12 (128GB) - Blue,"EVERYTHING Is fine EXCEPT CHEATING OF BATTERY LIFE,CHARGER,EARPHONES. APPLE MUST SHOULD INCLUDE",4.0,GOOD PHONE
Apple iPhone 12 (128GB) - Blue,Apple iPhone 12,5.0,Good phone
Apple iPhone 12 (128GB) - Blue,Nice,5.0,Very good
Apple iPhone 12 (128GB) - Blue,Superb mobile,5.0,Amazing mobile
Apple iPhone 12 (128GB) - Blue,Facelock,5.0,Nice
Apple iPhone 12 (128GB) - Blue,👍,5.0,👍
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Good
Apple iPhone 12 (128GB) - Blue,Ok,3.0,
Apple iPhone 12 (128GB) - Blue,excellent,5.0,excellent
Apple iPhone 12 (128GB) - Blue,Worth to buy,5.0,Gd product
Apple iPhone 12 (128GB) - Blue,Very nice,4.0,Nice
Apple iPhone 12 (128GB) - Blue,Op phone,5.0,Like
Apple iPhone 12 (128GB) - Blue,Awesome Phone,5.0,Awesome
Apple iPhone 12 (128GB) - Blue,Cam and battery performance excellent,5.0,Excellent
Apple iPhone 12 (128GB) - Blue,A worthy upgrade,5.0,❤️
Apple iPhone 12 (128GB) - Blue,Iphone 12,5.0,It's working fine
Apple iPhone 12 (128GB) - Blue,iPhone lover,5.0,Liked it
Apple iPhone 12 (128GB) - Blue,thanku appario retail private ltd,5.0,best phone
Apple iPhone 12 (128GB) - Blue,"Finally received, great one 👍🏼",5.0,Great
Apple iPhone 12 (128GB) - Blue,China mobile,1.0,Country of origin chinaChina manufacturing that much cost waste money on that product wasteKeep love ur parents not gadgets
Apple iPhone 12 (128GB) - Blue,More Reasonable Now.,5.0,"If you know where to look, you can find this phone for fifty two for the sixty four version. My review is based on that pricing as I got my father one of those just yesterday and here is what i have noticed.PROS -a) Great build quality, very light phone. After using an 11pro max and a 13pro max this size is so much easier to behold and a lot easier without bells and whistles.b) Good Camera set up - you will get two options, normal and zoom out. Both are clear and perfectly adequate.c) Nice loud speakersd) Oled Display - not the best display but this was apple's foray into a non-pro phone with OLED display and it was a very successful onee) Software - Apple software is great and the processor is speedy.f) Great voice quality and good signal - again somehting to behold and cherish.g) Face ID is supe fasth) Speedy now and speedy after 3 years also.CONS -Some may think this is expensive (but please note after 2 years you will still be able to get half of the value in return. That is something only Apple does well so cost of ownership works out to around 1000 a month)Feels very flimsy and insubstantial without case owing to less weightNo finger print scanner. Apple support is terrible.OPTIONS - If you want to go for an android i recommend the fan edition version of Samsungs, a one plus 9pro or a pixel 4a. The pixel 4a is best value. The one plus is good for photos but video is not even as good as an iPhone 8. Apple has best video in class across the last 3 years."
Apple iPhone 12 (128GB) - Blue,Price could have been to 75k,4.0,"Great phone no doubt, but for the price given the battery capacity should’ve been 3000mah and above.Pros1. Touch feel is improved and smooth2. Getting a bigger ram is a plus point3. Esim is working fine4. Voice clarity is improved (compared with my iPhone 7)Cons1. Battery life...Note- Upgraded from iPhone 7 Recommend for the people who are using  iPhone 8 and below models."
Apple iPhone 12 (128GB) - Blue,Really 🤥 not a good product,1.0,I request you please don't buy Apple mobile online because the display quality and camera quality is very bad.If you don't believe then you go your nearest Reliance Digital Store/Croma/Apple Store and compare your camera quality & display quality.Please don't buy
